id,name,price,units_sold,clicks,impressions,category,description,stock,image,sub_category,conversion_rate,rating,total_rating,rating_count,discounted_price,offer,brand
38,U.S. POLO ASSN. Men's Cotton Regular T-Shirts,799.0,0,0,26230,Fashion,"Regular fit
Half sleeve
Machine wash
Style name: western",available,Screenshot_2025-06-19_181532.png,T-shirt,0.0,1.0,0,0,743.07,7,Unknown
41,"Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)",190.0,0,1,23918,Kitchen Appliances,"Unique string function to chop vegetables and fruits with ease;Package Contents: 1-Piece Handy Chopper.Blade Length: 3 centimeters
Eco-friendly design, no electricity required;Warranty: 30 Days Warranty, Only On Manufacturing Defects
Made from unbreakable ABS plastic for long-lasting use, Material: Polypropylene (PP);Sturdy 3-blade design made from Stainless Steel, As this chopper by Pigeon can be opened and detached easily, cleaning is an easy task using lukewarm water, mild detergent and a soft cloth.Power Requirement: Manual
Colour: Green, Material: Plastic
Size Name: Standard",available,Screenshot_2025-06-19_183202.png,Chopper ,0.0,1.0,0,0,142.5,25,Unknown
42,ALOUD CREATIONS 5Pc Multipurpose Wire Dishwashing Rags for Wet and Dry Stainless Steel Scrubber | Non-Scratch Wire Dishcloth for Washing Dishes Sinks Counters | 1 Free Gap Cleaning Brush,231.0,0,1,19559,Kitchen Appliances,"DOES NOT SCRATCH KITCHEN UTENSILS: Multipurpose wire dishwashing rags for wet and dry, well-made, high-quality microfiber towels gently protect your valuable kitchen utensils without scratches. They are safe for use on various kitchen surfaces, including pots and pans, cutlery, pans, countertops, and stovetops, to ensure they are spotless.
MULTIFUNCTIONAL DESIGN, LIKE A KITCHEN MAGICIAN: This is not just a cleaning tool; it's a versatile assistant in your kitchen. It can easily peel off the skin of ingredients and serve as multipurpose wire dishwashing rags, adding a touch of magic to your dishes. This Wire Dishwashing Rags is made of high-quality fabric and silver wire mesh. It is durable and not easily broken. The size is 7.87 x 7.87 inches and can be used repeatedly without losing the effect.
PERFECT SIZE FOR FLAWLESS CLEANING: Slightly more extensive than the average kitchen sponge, the non-scratch wire dishcloth is like your great cleaning assistant, able to tackle dishes, countertops, silverware, tiles, and stovetops with ease. Bid farewell to the traditional steel wire ball. These Dishwashing Rags can easily clean stubborn stains, are wear-resistant, do not damage the pot or surface, and have strong water absorption and decontaminating power.
FRIENDLY AND ENVIRONMENTALLY FRIENDLY, EASY TO CLEAN AND USE MULTIPLE TIMES: With this multifunctional non-scratch wire dishcloth, you won't need to use disposable dishcloths or sponges anymore. It's easy to clean and can be reused hundreds of times, and the craftsmanship on the seam edges keeps it new and lasting. After use, simply hang it on the wall, keeping your kitchen tidy, hygienic, and full of vitality.
EASY AND TIDY, SAVE SPACE: The wire dishwashing rag is designed with your convenience in mind. Its dry and wet dual use, diamond-shaped lattice woven surface, fine holes, and rich foaming make it a breeze to use without leaving water marks. Its water absorption locks water, making oil easily washed away. This allows it to drain water quickly and dry rapidly, making it a breeze to use and maintain. The package contains six of these convenient multipurpose wire dishwashing rags.",available,Screenshot_2025-06-19_183541.png,dish washer,0.0,1.0,0,0,168.63,27,Unknown
43,"12FOR COLLECTION Stainless Steel 2 Tier Countertop Kitchen Rack|Pantry Storage Organizer | Multipurpose Storage Organizer | Kitchen Racks | Kitchen Organizer | Kitchen Accessories Rack, Tiered Shelf",283.0,0,0,27392,Kitchen Appliances,"🗹 The Size Of This Spice Rack Is 36 x 16x 27 cm, So It Is Easy To Hold Various Bottles, Cans, Jars, Etc. The 2-Tier Design Of This Spice Rack Shelf Is Aimed At Saving Your Space But Holding More Items. Item Weight : 1.5 Kg
🗹 This dish rack is suitable for placing in the kitchen, dining table, pantry and any other room of the house. Perfect for storing spices, condiments, grains, or home items such as lotions, cleansers, soaps, shampoo, and more.
🗹 This dish rack is suitable for placing in the kitchen, dining table, pantry and any other room of the house. Perfect for storing spices, condiments, grains, or home items such as lotions, cleansers, soaps, shampoo, and more.
This Shelf Holder Is Made Of Full Stainless Steel Frame With Chrome Plating, Ensuring Its Sturdiness And Durability. Therefore, This Cabinet Spice Rack Won't Tip Over Easily When You Use It.",available,Screenshot_2025-06-19_183654.png, Kitchen Rack,0.0,1.0,0,0,226.4,20,Unknown
44,Samsung Galaxy M35 5G ,21499.0,0,4,23803,Electronics,"Samsung Galaxy M35 5G (Thunder Grey,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",available,Screenshot_2025-06-19_184617.png,mobail / phone,0.0,1.0,0,0,16554.23,23,Samsung 
45,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; White",73500.0,1,42,22403,Electronics,"BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.
TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.
GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.
PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.
SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.",available,Screenshot_2025-06-19_184940.png,mobail / phone,2.38,5.0,5,1,69090.0,6,Apple
47,Nothing Phone (2a) Plus ,20999.0,0,4,26804,Electronics,"Nothing Phone (2a) Plus (Grey, 8GB RAM, 256GB Storage) | Up to 16GB RAM | Dimensity 7350 Pro 5G Processor | 50MP + 50MP | 50MP Front Camera | 6.7"" AMOLED Display | 56 Minutes Charge of 100%",available,Screenshot_2025-06-19_185109.png,mobail / phone,0.0,1.0,0,0,17009.19,19,Unknown
49,Apple iPhone 15 Plus (128 GB) - Pink,72900.0,0,10,26894,Electronics,"DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more.
INNOVATIVE DESIGN — iPhone 15 Plus features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.7"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14.
48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up.
NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot.
POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life.",available,Screenshot_2025-06-19_185234.png,mobail / phone,0.0,1.0,0,0,55404.0,24,Apple
50,Apple iPhone 15 Pro (512 GB) - Blue Titanium,90000.0,6,30,27376,Electronics,"FORGED IN TITANIUM — iPhone 15 Pro has a strong and light aerospace-grade titanium design with a textured matte-glass back. It also features a Ceramic Shield front that’s tougher than any smartphone glass. And it’s splash, water, and dust resistant.
ADVANCED DISPLAY — The 6.1” Super Retina XDR display with ProMotion ramps up refresh rates to 120Hz when you need exceptional graphics performance. Dynamic Island bubbles up alerts and Live Notifications. Plus, with Always-On display, your Lock Screen stays glanceable, so you don’t have to tap it to stay in the know.
GAME-CHANGING A17 PRO CHIP — A Pro-class GPU makes mobile games feel so immersive, with rich environments and realistic characters. A17 Pro is also incredibly efficient and helps to deliver amazing all-day battery life.
POWERFUL PRO CAMERA SYSTEM — Get incredible framing flexibility with 7 pro lenses. Capture super high-resolution photos with more color and detail using the 48MP Main camera. And take sharper close-ups from farther away.
CUSTOMIZABLE ACTION BUTTON — Action button is a fast track to your favorite feature. Just set the one you want, like Silent mode, Camera, Voice Memo, Shortcut, and more. Then press and hold to launch the action.",available,Screenshot_2025-06-19_185347.png,mobail / phone,20.0,4.5,9,2,72900.0,19,Apple
54,UltraGlow 55” 4K Smart TVNike Air Jordan 1 Low Men's Shoes,9400.0,0,0,24717,Fashion,"ManufacturerJordan, NIKE INDIA PVT LTD
PackerNIKE INDIA PVT LTD
ImporterNIKE INDIA PVT LTD
Item Weight500 g
Item Dimensions LxWxH30 x 20 x 10 Centimeters
Net Quantity1 Count
Generic NameSneaker",available,Screenshot_2025-06-19_185727.png,Shoes,0.0,1.0,0,0,4700.0,50,Nike
57,"Nike Men's Basketball Shoes, White/Black, 7 Big Kid",53400.0,0,1,20543,Fashion,"Jordan 1 Low Grade School
Grade school to Women Sizing 5.5Y=7W",available,Screenshot_2025-06-19_185837.png,Shoes,0.0,1.0,0,0,37914.0,29,Nike
62,new balance Men Bb550 Sneakers,8999.0,0,0,24772,Fashion,"Leather upper
Rubber outsole for traction and durability
Adjustable lace closure",available,Screenshot_2025-06-19_185954.png,Shoes,0.0,1.0,0,0,7739.14,14,Sneakers
64,new balance Women 327 Sneakers,12100.0,0,2,24451,Fashion,"Flared midsole
Synthetic, suede and nylon upper featuring exaggerated fang design inspired by 320, 355, and Supercomp
Oversized N branding
Medial linear ‘New Balance’ text branding
Lugged outsole inspired by 355 trail running shoe",available,Screenshot_2025-06-19_190114.png,Shoes,0.0,1.0,0,0,10285.0,15,Sneakers
65,ASICS Mens Jog 100s Sneakers,8558.0,0,0,22786,Fashion,"Breathable upper
Padded insole",available,Screenshot_2025-06-19_190240.png,Shoes,0.0,1.0,0,0,7359.88,14,Sneakers
69,Adidas Kids Unisex-Adult Superstar Cf C Casual Shoe,276.0,0,0,21987,Fashion,"Material typeLeather
Closure typeLace-Up
Heel typeFlat
Water resistance levelWater Resistant
Sole materialRubber
StyleFlat
Country of OriginIndonesia",available,Screenshot_2025-06-19_190445.png,Shoes,0.0,1.0,0,0,259.44,6,Unknown
74,Adidas Unisex Forum Low C Casual Shoe,12999.0,0,0,21448,Fashion,"Product details
Material typeLeather
Closure typeLace-Up
Heel typeFlat
Water resistance levelWater Resistant
Sole materialRubber
StyleFlat
Country of OriginIndonesia",available,Screenshot_2025-06-19_190636.png,Shoes,0.0,1.0,0,0,12219.06,6,Unknown
75,ANNI DESIGNER Women's Rayon Blend Solid Straight Kurta with Pant & Dupatta,999.0,0,0,29283,Fashion,"Kurta and Bottom Fabric: Rayon Blend || Kurta Set Color :- Purple
Style: Straight || Length: Calf Length || Sleeves: 3/4 Sleeves || Size Chart- Kurta-S-36 in, M-38 in , L-40 in , XL-42 in , XXL-44 in,Pant :- S-28 in, M-30 in , L-32 in, XL- 34 in , XXL- 36 in,For More Please refer to the size Chart below.
This set includes: 1 Kurta and 1 Pant with Dupatta || Work :-Solid & Dupatta Printed || Neck Style:- V-Neck
Colour Declaration : There might be slight variation in the actual color of the product due to different screen resolutions.
Ocassion: Traditional wear, Casual Wear, party wear, evening wear,Please Click On Brand Name ""ANNI DESIGNER"" For More Products.",available,Screenshot_2025-06-19_191041.png,Kurta with Pant,0.0,1.0,0,0,749.25,25,Unknown
76,"idaLia Rayon Solid Straight Brown Kurta Set for Women with Palazzo 3/4 Sleeve, Round V Neck Designer Kurta with Palazzo Pant Set",1300.0,0,1,25738,Fashion,"Elegant Straight Kurta Design - This Green Rayon Straight Kurta with Palazzo Pant Set features a timeless and stylish straight kurta for women. The calf-length long plain suit set for women is great for formal occasions and fusion wear.
High-Quality Fabric & Comfort - Made with premium rayon slub fabric, this kurta with pant set offers unmatched comfort and breathability. The 3/4 sleeve and round v-neck design make it an ideal choice for a long straight kurta with pants lovers.
Premium Quality Fabric - Crafted from high-quality Rayon Slub, this designer long straight kurtas set offer a luxurious feel and ensures lasting comfort. The calf-length kurta and 3/4 sleeve design make it an ideal choice for fusion wear. This elegant kurta with palazzo pants is available online to cater to your fashion needs effortlessly. Order now to add this chic and stylish outfit to your wardrobe.
Easy Care Instructions - To maintain the pristine condition of your long straight kurtis online, machine wash cold separately or opt for professional dry cleaning. Avoid bleach, tumble dry on low, and use a warm iron if needed.",available,Screenshot_2025-06-19_191139.png,Kurta with Pant,0.0,1.0,0,0,1118.0,14,Unknown
